0,1,2,3,4,5,6,7,8,9,10
002,ΟΜOΝΟΙΑ,1509,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΑΙΑΝΙΑ - ΚΑΝΤΖΑ,39,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΛΛΗΝΗ,49,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝOΡΜΟΥ,711,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝΕΠΙΣΤΗΜΙΟ,589,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΙΡΑΙΑΣ,1061,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΣOΣ,253,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΤΕΡΙ,265,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΤΡΑΛΩΝΑ,437,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,205,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,400,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,514,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΓΓΡΟΥ ΦΙΞ,923,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΝΤΑΓΜΑ,941,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,308,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,298,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΧΑΛΑΝΔΡΙ,253,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΧΟΛΑΡΓOΣ,346,,,2025-05-27 07:56:05,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
003,ΑΓ. ΑΝΑΡΓΥΡΟΙ,24,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΕΡΟΔΡΟΜΙΟ,475,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΘΗΝΑ,20,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΝΩ ΛΙΟΣΙΑ,38,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΣΠΡΟΠΥΡΓΟΣ,7,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,31,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΗΡΑΚΛΕΙΟ,25,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΑΤΩ ΑΧΑΡΝΑΙ,30,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΗΦΙΣΙΑΣ,7,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΛΕΥΚΑ,1,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΜΑΓΟΥΛΑ,6,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΜΕΤΑΜΟΡΦΩΣΗ,27,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,45,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΙΡΑΙΑΣ,23,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΝΤΕΛΗΣ,16,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ,11,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΡΕΝΤΗΣ,3,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΡΟΥΦ,2,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΣΚΑ - ΑΧΑΡΝΑΙ,10,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΤΑΥΡΟΣ,3,,,2025-05-27 07:58:26,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
004,TRAM,986,,,2025-05-27 07:57:16,2025-05-26 13:00:00,2025-05-26,2025-05-27,ΤΡΑΜ,Boarding
001,UKN,11089,,,2025-05-27 07:54:54,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,250,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,653,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,240,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,483,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,472,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,313,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,345,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,418,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΕΡΟΔΡΟΜΙΟ,209,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΙΓΑΛΕΩ,580,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΚΡΟΠΟΛΗ,291,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΛΙΜΟΣ,268,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΜΠΕΛΟΚΗΠΟΙ,1279,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΝΘΟΥΠΟΛΗ,620,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΝΩ ΠΑΤΗΣΙΑ,449,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΡΓΥΡΟΥΠΟΛΗ,228,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΤΤΙΚΗ,1897,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΒΙΚΤΩΡΙΑ,854,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΔΑΦΝΗ,830,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,737,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,702,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΕΘΝΙΚΗ ΑΜΥΝΑ,395,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΕΙΡΗΝΗ,161,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΕΛΑΙΩΝΑΣ,107,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΕΛΛΗΝΙΚΟ,492,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΕΥΑΓΓΕΛΙΣΜOΣ,1086,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΗΛΙΟΥΠΟΛΗ,401,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΗΡΑΚΛΕΙΟ,373,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΘΗΣΕΙΟ,164,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΛΛΙΘΕΑ,435,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤ,187,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΑΤΕΧΑΚΗ,574,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΚΑΤΩ ΠΑΤΗΣΙΑ,571,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΕΡΑΜΕΙΚΟΣ,393,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΚΗΦΙΣΙΑ,331,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΚΟΡΥΔΑΛΛΟΣ,676,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΚΟΡΩΠΙ,89,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΝΙΑΤΙΚΑ,279,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΜΑΡΟΥΣΙ,288,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΜΕΓΑΡΟ ΜΟΥΣΙΚΗΣ,895,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΜΕΤΑΞΟΥΡΓΕΙΟ,569,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΜΟΝΑΣΤΗΡΑΚΙ,1199,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΜΟΣΧΑΤΟ,241,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΑ ΙΩΝΙΑ,330,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΝΕΟΣ ΚΟΣΜΟΣ,716,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,434,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΝΙΚΑΙΑ,461,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΝΟΜΙΣΜΑΤΟΚΟΠΕΙΟ,432,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΟΜOΝΟΙΑ,1868,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΑΙΑΝΙΑ - ΚΑΝΤΖΑ,54,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΛΛΗΝΗ,47,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝOΡΜΟΥ,738,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΠΑΝΕΠΙΣΤΗΜΙΟ,734,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΙΡΑΙΑΣ,1032,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΣOΣ,201,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΡΙΣΤΕΡΙ,243,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΠΕΤΡΑΛΩΝΑ,389,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΠΕΥΚΑΚΙΑ,172,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΣΕΠOΛΙΑ,342,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,402,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΓΓΡΟΥ ΦΙΞ,773,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΣΥΝΤΑΓΜΑ,1294,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΤΑΥΡΟΣ,298,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΦΑΛΗΡΟ,287,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΧΑΛΑΝΔΡΙ,226,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΧΟΛΑΡΓOΣ,295,,,2025-05-27 07:56:05,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
003,ΑΓ. ΑΝΑΡΓΥΡΟΙ,22,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΕΡΟΔΡΟΜΙΟ,415,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΘΗΝΑ,18,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΝΩ ΛΙΟΣΙΑ,21,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΑΣΠΡΟΠΥΡΓΟΣ,1,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,37,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΗΡΑΚΛΕΙΟ,18,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΑΤΩ ΑΧΑΡΝΑΙ,19,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΚΗΦΙΣΙΑΣ,17,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΛΕΥΚΑ,1,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΜΑΓΟΥΛΑ,6,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΜΕΤΑΜΟΡΦΩΣΗ,21,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΝΕΡΑΤΖΙΩΤΙΣΣΑ,36,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΙΡΑΙΑΣ,13,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΕΝΤΕΛΗΣ,21,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΠΥΡΓΟΣ ΒΑΣΙΛΙΣΣΗΣ,6,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΡΕΝΤΗΣ,3,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΡΟΥΦ,5,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΣΚΑ - ΑΧΑΡΝΑΙ,11,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
003,ΤΑΥΡΟΣ,1,,,2025-05-27 07:58:26,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΠΡΟΑΣΤΙΑΚΟΣ,Boarding
004,TRAM,937,,,2025-05-27 07:57:16,2025-05-26 14:00:00,2025-05-26,2025-05-27,ΤΡΑΜ,Boarding
001,UKN,10843,,,2025-05-27 07:54:54,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΟΣΥ,Boarding
002,ΑΓΙΑ ΒΑΡΒΑΡΑ,287,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΜΑΡΙΝΑ,699,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ,247,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΓΙΟΣ ΑΝΤΩΝΙΟΣ,447,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ,525,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,345,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΓΙΟΣ ΙΩΑΝΝΗΣ,305,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,395,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΕΡΟΔΡΟΜΙΟ,280,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΙΓΑΛΕΩ,654,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΚΡΟΠΟΛΗ,307,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΛΙΜΟΣ,264,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΜΠΕΛΟΚΗΠΟΙ,1455,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΑΝΘΟΥΠΟΛΗ,606,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΝΩ ΠΑΤΗΣΙΑ,412,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΑΡΓΥΡΟΥΠΟΛΗ,258,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΑΤΤΙΚΗ,1956,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΒΙΚΤΩΡΙΑ,858,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
002,ΔΑΦΝΗ,788,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 2,Boarding
002,ΔΗΜΟΤΙΚΟ ΘΕΑΤΡΟ,807,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΔΟΥΚΙΣΣΗΣ ΠΛΑΚΕΝΤΙΑΣ,631,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΕΘΝΙΚΗ ΑΜΥΝΑ,427,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 3,Boarding
002,ΕΙΡΗΝΗ,106,,,2025-05-27 07:56:05,2025-05-26 15:00:00,2025-05-26,2025-05-27,ΓΡΑΜΜΉ 1,Boarding
